configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
110,620,success,,14.192,14.192,8.143934030085802,21505,3549,13.79971794088415,3549,43.5709933876847,43.5819887740622
110,622,success,,14.192,14.192,8.220230487175286,22065,3549,54.81352342228186,3549,66.9475142285993,66.94079569429225
110,778,success,,14.192,14.192,7.797755533829331,21291,3549,23.47773204169162,3549,43.486161531107406,43.5103484311561
110,1088,success,,14.196,14.196,8.234324631281197,21663,3550,35.24881469888895,3550,57.59603998186702,57.611054103702
110,1244,success,,14.084,14.084,8.220356026664376,22398,3522,34.764487891553195,3522,51.87770610606172,51.90334416638896
111,2,success,,14.192,14.192,9.29494074266404,22170,3549,64.1422074343025,3549,73.54275872865801,73.53528723004636
111,3,success,,14.192,14.192,9.082965130917728,21790,3549,50.607648337668245,3549,57.13373308045377,57.12980534617313
111,4,success,,14.084,14.084,8.83135633263737,21187,3522,44.5969033012928,3522,53.544985524564275,53.53901171527905
111,312,success,,14.192,14.192,9.098654546774924,21862,3549,31.235639585976294,3549,46.19071041318225,46.196297202677655
111,620,success,,14.192,14.192,8.896531449630857,21189,3549,25.254431253224386,3549,48.727812125023426,48.73157231406169
111,622,success,,14.192,14.192,9.222728815861046,22055,3549,103.28221993964031,3549,111.23228564413755,111.2225240318984
111,778,success,,14.192,14.192,8.878016734495759,21500,3549,37.694963437239856,3549,52.13895074324637,52.13481942625483
111,1088,success,,14.196,14.196,9.09151073731482,21831,3550,62.4376799220779,3550,78.37267281823905,78.37349535585328
111,1244,success,,14.084,14.084,8.905555706471205,21428,3522,65.2967323882354,3522,74.81610052237173,74.8140897920859
112,2,success,,14.188,14.188,6.591152898967266,17474,3548,50.23218288442486,3548,62.18941560948674,62.25616849355506
112,3,success,,14.188,14.188,6.317163277417421,16730,3548,33.99463119816726,3548,45.68625322907337,45.81735944347764
112,4,success,,14.08,14.08,5.985955249518156,15754,3521,2.2539758497344584,3521,27.787497893177047,27.77802997459313
112,312,success,,14.188,14.188,6.326640835031867,16677,3548,21.046836787261313,3548,41.216977364476094,41.190506015383285
112,620,success,,14.188,14.188,6.453488854691386,16902,3548,15.092050705402215,3548,43.732974371231656,43.72120948410579
112,622,success,,14.188,14.188,6.375791601836681,16878,3548,39.549527402958326,3548,56.15706148393268,56.18716737745351
112,778,success,,14.188,14.188,6.473965412005782,17057,3548,29.96933183735361,3548,45.64619393696035,45.52479032380455
112,1088,success,,14.192,14.192,6.412921208888292,16996,3549,45.86535268695191,3549,64.44209125791612,64.34222300329304
112,1244,success,,14.08,14.08,6.545381451025605,17281,3521,35.64753993915134,3521,50.67133209812024,50.712960583948735
113,2,success,,14.188,14.188,6.66098908893764,17643,3548,53.15197532200401,3548,65.51293316359612,65.43406071339977
113,3,success,,14.188,14.188,6.712740050628781,17772,3548,37.60534187227431,3548,48.1871854174715,48.1804052775171
113,4,success,,14.08,14.08,6.285509007051587,16495,3521,2.353474256992715,3521,27.831822975244027,27.82990317664566
113,312,success,,14.188,14.188,6.876097267493606,18116,3548,22.250884660926317,3548,41.173727985611656,41.13073548924568
113,620,success,,14.188,14.188,6.882811278104782,17855,3548,16.435893228136784,3548,43.79183569902292,43.78039597970398
113,622,success,,14.188,14.188,7.055601881816983,18393,3548,43.78653420560279,3548,59.32879263707586,59.324767900641575
113,778,success,,14.188,14.188,6.608209475874901,17573,3548,31.884146220438176,3548,46.82384086273213,46.77970445984575
113,1088,success,,14.192,14.192,6.765258798375726,17731,3549,50.17783452173796,3549,67.93932950935283,68.00489348611481
113,1244,success,,14.08,14.08,6.549026492983103,17305,3521,39.47717575502932,3521,55.38818915726736,55.4157032406456
114,2,success,,14.188,14.188,6.632187707349658,17547,3548,67.68278658873433,3548,77.17484077362933,77.17303761640419
114,3,success,,14.188,14.188,6.638070935383439,17620,3548,54.18638807840476,3548,62.83967118381092,62.86413422522545
114,4,success,,14.08,14.08,6.131794085726142,16242,3521,2.8722862733924766,3521,27.815051672984776,27.808285748794727
114,312,success,,14.188,14.188,6.465764047577977,17246,3548,28.125556691206825,3548,45.14332022255692,45.12665626550974
114,620,success,,14.188,14.188,6.8787374291568995,17997,3548,22.733731279303996,3548,47.23783294417266,47.222336124632086
114,622,success,,14.188,14.188,6.563252346590161,17336,3548,63.24066500217499,3548,75.36301169191249,75.35431615968699
114,778,success,,14.188,14.188,6.562341347336769,17414,3548,41.34804515728071,3548,53.22811778343374,53.17767865049141
114,1088,success,,14.192,14.192,6.771512031555176,17647,3549,70.46088391635334,3549,83.49255980325485,83.42549597455003
114,1244,success,,14.08,14.08,6.59654301777482,17500,3521,56.86783988335895,3521,67.1487684641851,67.16470390042541
115,2,success,,14.176,14.176,4.373364171013236,10527,3545,46.11085843004513,3545,59.720801138913906,59.54032410649816
115,3,success,,14.176,14.176,4.303882621228695,10380,3545,36.223084665632506,3545,47.80237547528565,47.835103766966554
115,4,success,,14.068,14.068,4.09668087027967,9925,3518,5.843464053783879,3518,28.269809237046395,28.31743136054532
115,312,success,,14.176,14.176,4.384448006749153,10323,3545,28.53313164969012,3545,45.37199169423247,45.10285641517927
115,620,success,,14.176,14.176,4.218680657446384,10009,3545,7.4305923507462674,3545,41.268273304851434,41.22761777993865
115,622,success,,14.176,14.176,4.265745021402836,10287,3545,42.60866854089249,3545,57.06229008208232,57.19384473482839
115,778,success,,14.176,14.176,4.198154494166374,10008,3545,34.714438179049864,3545,49.16556221219639,49.00368940136334
115,1088,success,,14.18,14.18,4.141327353194356,10002,3546,35.30532151277554,3546,56.82406247125364,57.11393412023493
115,1244,success,,14.068,14.068,4.0998803079128265,9878,3518,41.49879460942514,3518,55.70069799205545,55.663560059461766
116,2,success,,14.176,14.176,4.225880656391382,10358,3545,46.325012824266295,3545,60.22624708248081,60.06253717355446
116,3,success,,14.176,14.176,4.185317995026708,10296,3545,36.64331291455829,3545,48.10853700346206,48.14206403888851
116,4,success,,14.068,14.068,3.918461635708809,9473,3518,5.919316326993062,3518,28.228509435803147,28.256789360135627
116,312,success,,14.176,14.176,4.282821210101247,10657,3545,28.683497865053898,3545,45.967772080620264,45.70195521736281
116,620,success,,14.176,14.176,3.977571627125144,9603,3545,7.524607144619298,3545,41.36028458023799,41.303710414655825
116,622,success,,14.176,14.176,4.128494203090668,10041,3545,43.12596308603315,3545,57.23203306626682,57.32865570620438
116,778,success,,14.176,14.176,4.239713963121176,10498,3545,34.81202157464434,3545,49.652265530899356,49.514356791504284
116,1088,success,,14.18,14.18,4.197389138862491,10138,3546,35.67664272227802,3546,56.73089267954769,56.898858757357196
116,1244,success,,14.068,14.068,4.1585771683603525,10230,3518,41.98405580110147,3518,56.08811291137345,56.12561139523924
117,2,success,,14.176,14.176,4.772066520527005,11620,3545,44.79695172326653,3545,59.34477783105389,59.329374935754
117,3,success,,14.176,14.176,4.752952701412141,11761,3545,36.437211876649954,3545,47.054204550947325,47.054822977252
117,4,success,,14.068,14.068,4.557757961563766,10834,3518,5.931162766029801,3518,28.277520443639865,28.293734100076676
117,312,success,,14.176,14.176,4.374464044347405,10560,3545,27.74411573261479,3545,44.2642340656287,44.12407571135445
117,620,success,,14.176,14.176,4.551668140105903,10889,3545,7.5332655984907175,3545,41.127828701956325,41.10933113022117
117,622,success,,14.176,14.176,4.493715533986688,10775,3545,42.990764554238226,3545,58.31301901293689,58.47146799603336
117,778,success,,14.176,14.176,4.657544968649745,11248,3545,33.33567791001578,3545,48.10867470449764,48.359513691319435
117,1088,success,,14.18,14.18,4.862936503253877,11595,3546,35.3586589372796,3546,57.57906166525543,57.69128819603495
117,1244,success,,14.068,14.068,4.470220148563385,11130,3518,41.81953512349661,3518,56.65375560115554,56.43032050923411
118,2,success,,14.184000000000001,14.184000000000001,27.275655690580606,45364,3547,42.62400922224359,3547,57.048581320210374,56.96120151340433
118,3,success,,14.184000000000001,14.184000000000001,28.16950946673751,47194,3547,25.471584539734017,3547,39.95676870992046,39.93465690952894
118,4,success,,14.076,14.076,56.970869831740856,94717,3520,12.597650280204297,3520,30.52063523349372,30.774988648014414
118,312,success,,14.184000000000001,14.184000000000001,27.652468198910356,46064,3547,26.56866396293212,3547,44.85653911345984,44.781419809888895
118,620,success,,14.184000000000001,14.184000000000001,40.100181898102164,66312,3547,8.87557585731207,3547,41.029082123512666,41.046397422491985
118,622,success,,14.184000000000001,14.184000000000001,28.636679999530315,47578,3547,53.827897971666985,3547,64.03385112676642,64.0749973380726
118,778,success,,14.184000000000001,14.184000000000001,28.480479311197996,47580,3547,29.70842352443087,3547,45.32350749260306,45.355470914205476
118,1088,success,,14.188,14.188,28.226551432162523,46553,3548,30.828889382092385,3548,55.41831107157753,55.4100495124631
118,1244,success,,14.076,14.076,26.071165377274156,43845,3520,43.35113140271752,3520,57.40137154841997,57.27662541400244
119,2,success,,14.184000000000001,14.184000000000001,25.543962344527245,45554,3547,37.70185652494675,3547,53.86922595587435,53.85362571166729
119,3,success,,14.184000000000001,14.184000000000001,25.66620434448123,46071,3547,20.986999843014047,3547,37.85452727904419,37.85755159474098
119,4,success,,14.076,14.076,46.344385052099824,83038,3520,20.889046685832025,3520,35.27180329789313,35.45539285535279
119,312,success,,14.184000000000001,14.184000000000001,25.18745837919414,45140,3547,27.969894034564817,3547,42.36572888291549,42.33164868908911
119,620,success,,14.184000000000001,14.184000000000001,37.988907273858786,66077,3547,11.494595254056449,3547,42.01967462645983,42.03854952154021
119,622,success,,14.184000000000001,14.184000000000001,26.51249668933451,47211,3547,64.50753023497532,3547,75.1800985368759,75.21304464609756
119,778,success,,14.184000000000001,14.184000000000001,28.34734385460615,50663,3547,34.30005225517027,3547,48.69502630160369,48.75085805859996
119,1088,success,,14.188,14.188,29.90465547144413,52550,3548,24.177375319917395,3548,51.536298396270496,51.56710484780174
119,1244,success,,14.076,14.076,24.754976155236363,43818,3520,45.14323784234181,3520,58.79015770552219,58.69795296418109
120,2,success,,14.184000000000001,14.184000000000001,36.6561172651127,63872,3547,34.23140508055936,3547,51.18961131282425,51.28004172781073
120,3,success,,14.184000000000001,14.184000000000001,45.398232537321746,79433,3547,18.9376826810498,3547,35.67526303880341,35.80421822668912
120,4,success,,14.076,14.076,40.60580625664443,70940,3520,67.71970636251213,3520,74.1336712470528,74.600301850247
120,312,success,,14.184000000000001,14.184000000000001,38.16782474145293,57843,3547,32.62149927591553,3547,47.527844463602875,47.60676865737345
120,620,success,,14.184000000000001,14.184000000000001,44.88093438372016,68823,3547,27.84816003305521,3547,49.19387613964123,49.280665321941385
120,622,success,,14.184000000000001,14.184000000000001,39.579709868878126,61693,3547,93.55659534949478,3547,101.49300482599172,101.82419190746067
120,778,success,,14.184000000000001,14.184000000000001,41.220687409862876,63470,3547,61.88053736922392,3547,71.1513152543906,71.36593707626677
120,1088,success,,14.188,14.188,46.32514471653849,74434,3548,35.356638206159495,3548,58.008067181994946,58.200954987551526
120,1244,success,,14.076,14.076,31.148407900705934,51087,3520,41.25105522692435,3520,56.11048306259114,56.10905740343067
121,2,success,,14.172,14.172,31.146023366600275,55141,3544,9814054543.829828,3544,9814054543.57973,11609375405.668518
121,3,success,,14.172,14.172,31.01728142425418,56134,3544,10821890678.782965,3544,10821890678.866959,12781504904.189177
121,4,success,,14.064,14.064,33.62472476065159,59890,3517,47218857961.385506,3517,47218857961.306015,56116301799.025055
121,312,success,,14.172,14.172,31.3835085388273,56032,3544,27345087047.601948,3544,27345087046.92469,32262285784.111233
121,620,success,,14.172,14.172,34.430019261315465,61261,3544,54805400310.63594,3544,54805400310.1544,64646745304.48056
121,622,success,,14.172,14.172,32.22634942829609,57305,3544,14475750882.505548,3544,14475750882.68489,17172339767.601679
121,778,success,,14.172,14.172,32.88639483973384,59387,3544,69845490287.58482,3544,69845490287.7286,82506433084.22801
121,1088,success,,14.176,14.176,31.637804744765162,56419,3545,25600741241.98624,3545,25600741242.624283,30520956090.513485
121,1244,success,,14.064,14.064,30.739170372486115,55479,3517,23213126241.24899,3517,23213126241.479588,27646482746.527676
122,2,success,,14.172,14.172,33.29582528397441,59006,3544,2.8526287166430156e+25,3544,2.8526287166430156e+25,3.1342941170898127e+25
122,3,success,,14.172,14.172,33.31943026930094,57559,3544,1.0389185614053284e+25,3544,1.0389185614053284e+25,1.129772888432085e+25
122,4,success,,14.064,14.064,35.33320246450603,59960,3517,4.892054272488147e+25,3517,4.892054272488147e+25,5.463473811735294e+25
122,312,success,,14.172,14.172,32.87931760400534,58459,3544,3.2410552934198647e+25,3544,3.2410552934198647e+25,3.581143945020468e+25
122,620,success,,14.172,14.172,34.30022307112813,59269,3544,7.95005474441981e+25,3544,7.95005474441981e+25,8.71957259340706e+25
122,622,success,,14.172,14.172,33.828360410407186,59767,3544,1.8525574558391362e+25,3544,1.8525574558391362e+25,2.0180939798265233e+25
122,778,success,,14.172,14.172,34.7395775038749,60712,3544,1.008866196093686e+26,3544,1.008866196093686e+26,1.1007883999402607e+26
122,1088,success,,14.176,14.176,34.91251613944769,60106,3545,4.016653380573827e+25,3545,4.016653380573827e+25,4.369638437120795e+25
122,1244,success,,14.064,14.064,32.822257744148374,57537,3517,1.3123478287841601e+25,3517,1.3123478287841601e+25,1.4275411532876267e+25
123,2,success,,14.172,14.172,17.56681019999087,30445,3544,3327.523597053962,3544,3328.5746755536625,3301.3219936949854
123,3,success,,14.172,14.172,17.488973632454872,30443,3544,2920.026608816638,3544,2919.9379450964275,2884.0366168616
123,4,success,,14.064,14.064,20.22515239007771,34976,3517,2070.099884586902,3517,2069.958391665537,2064.3276069467292
123,312,success,,14.172,14.172,19.45681998692453,32187,3544,989.6126924120567,3544,989.1509953230827,987.1039781122853
123,620,success,,14.172,14.172,19.895271457731724,33964,3544,2512.549359173143,3544,2512.00875388191,2488.4469285462887
123,622,success,,14.172,14.172,18.442765755578876,31566,3544,3284.8366020755866,3544,3284.889445623103,3245.4071018647405
123,778,success,,14.172,14.172,20.64714351296425,34354,3544,3168.5041033728867,3544,3168.4970329811044,3149.493846117796
123,1088,success,,14.176,14.176,18.470699604600668,31793,3545,3269.947664729306,3545,3270.9785522971865,3233.997825552478
123,1244,success,,14.064,14.064,18.486872408539057,30474,3517,3542.172658894501,3517,3541.5441514130657,3506.993268903626
124,2,success,,14.136000000000001,14.136000000000001,8.177553595975041,13963,3535,46.1956266430625,3535,64.1991090360065,61.73465381028263
124,3,success,,14.136000000000001,14.136000000000001,9.211664645001292,15842,3535,39.54541290045021,3535,50.06057384469647,48.858708505174775
124,4,success,,14.028,14.028,10.217695027589798,16770,3508,19.3603036634791,3508,34.32713566314748,34.09074871743973
124,312,success,,14.136000000000001,14.136000000000001,8.356035618111491,14379,3535,59.527491200188564,3535,67.77388234224752,64.931910847652
124,620,success,,14.136000000000001,14.136000000000001,12.462317569181323,20981,3535,18.24279302965463,3535,44.831958004938095,45.07447133801295
124,622,success,,14.136000000000001,14.136000000000001,15.421117637306452,26522,3535,23.772379226780362,3535,44.76424041457209,47.22565680017378
124,778,success,,14.136000000000001,14.136000000000001,9.768122266978025,16913,3535,40.78617444568036,3535,54.0242314972278,52.95830476395992
124,1088,success,,14.14,14.14,13.60300400480628,22828,3536,27.606962369020746,3536,53.852567140362225,53.97023879098294
124,1244,success,,14.028,14.028,13.124436356127262,22538,3508,72.05252556388272,3508,83.2114260125623,87.97669001949028
125,2,success,,14.136000000000001,14.136000000000001,9.072387386113405,13795,3535,46.97409869788237,3535,64.89284660483374,62.562858085022384
125,3,success,,14.136000000000001,14.136000000000001,10.568447327241302,16026,3535,40.40463986003352,3535,50.191370066609856,49.081623864375075
125,4,success,,14.028,14.028,11.235592470504344,16985,3508,19.94480656865126,3508,34.19185925698383,34.06060847168256
125,312,success,,14.136000000000001,14.136000000000001,9.511560931801796,14085,3535,60.93422792648192,3535,68.60642484061417,66.04792112165198
125,620,success,,14.136000000000001,14.136000000000001,14.135110404342413,21171,3535,18.648045790259363,3535,44.9867304212512,44.75286147734225
125,622,success,,14.136000000000001,14.136000000000001,16.746213697828352,25200,3535,24.26490661903748,3535,45.04665452746714,47.63970077603998
125,778,success,,14.136000000000001,14.136000000000001,11.131250446662307,16687,3535,41.605765655257976,3535,54.715222719232564,53.712827625244515
125,1088,success,,14.14,14.14,14.809195133857429,22395,3536,28.23502612178241,3536,53.241423301620266,53.94992944470242
125,1244,success,,14.028,14.028,15.01435103546828,22855,3508,73.93701815732555,3508,85.42745081368227,88.87243483248956
126,2,success,,14.136000000000001,14.136000000000001,9.673211356624961,15508,3535,48.15955656252809,3535,63.32517260058308,61.40694316373025
126,3,success,,14.136000000000001,14.136000000000001,10.356989687308669,17142,3535,42.435593257207074,3535,51.54225042408431,50.29201432418844
126,4,success,,14.028,14.028,11.18199403397739,18669,3508,21.445476367891786,3508,35.37809431869327,35.001479672273064
126,312,success,,14.136000000000001,14.136000000000001,9.586018459871411,16020,3535,64.69779353645181,3535,71.09072237471433,68.77405754061934
126,620,success,,14.136000000000001,14.136000000000001,13.12520732358098,21239,3535,19.108840900966467,3535,45.70607697685896,45.60715905019252
126,622,success,,14.136000000000001,14.136000000000001,17.311983862891793,29248,3535,21.792719911489243,3535,44.32606923355618,45.94791036621815
126,778,success,,14.136000000000001,14.136000000000001,10.987873911857605,18017,3535,43.26834100718934,3535,56.58109148129121,55.554877995410735
126,1088,success,,14.14,14.14,13.463685067370534,22325,3536,29.13990696758223,3536,55.30294406441413,54.97040910088371
126,1244,success,,14.028,14.028,15.00531830266118,25656,3508,73.42944498555778,3508,83.46404585772154,86.68364216507486
127,2,success,,14.176,14.176,39.329277535900474,52322,3545,42.258680832651656,3545,56.9343416333648,56.889221730299305
127,3,success,,14.176,14.176,41.5862930174917,51874,3545,35.73536897448937,3545,46.64757679774349,46.6171074531782
127,4,success,,14.068,14.068,67.78907288238406,90712,3518,11.780789928252291,3518,30.39007411507968,30.569462099018807
127,312,success,,14.176,14.176,41.73093044012785,52143,3545,21.964402861833612,3545,41.142133257673194,41.09635608320267
127,620,success,,14.176,14.176,64.15753491781652,83675,3545,10.526050206631204,3545,41.659697383571526,41.66974006810251
127,622,success,,14.176,14.176,43.81022757291794,54979,3545,52.40209460613512,3545,65.36941412547893,65.36134534667805
127,778,success,,14.176,14.176,49.099341195076704,61443,3545,28.43763331600692,3545,45.872981469343905,45.91652636174156
127,1088,success,,14.18,14.18,39.64543213695288,52154,3546,33.27884249481805,3546,56.1347555618333,56.12439092123375
127,1244,success,,14.068,14.068,38.1641407199204,47658,3518,49.608954726103434,3518,62.6538581651665,62.47988606053991
128,2,success,,14.176,14.176,47.855937883257866,58040,3545,56.38561445598012,3545,67.85527042120269,67.83652357455249
128,3,success,,14.176,14.176,44.49717094190419,54127,3545,46.51343003619971,3545,56.1908928054596,56.160939013252026
128,4,success,,14.068,14.068,99.1760515216738,121500,3518,16.660611411913727,3518,32.07171274986323,32.680799600470216
128,312,success,,14.176,14.176,48.738630428910255,59418,3545,25.559072812206168,3545,43.61239398284114,43.648084771653984
128,620,success,,14.176,14.176,65.34473725408316,78749,3545,23.058727196727943,3545,46.76220210964717,46.80056780490007
128,622,success,,14.176,14.176,50.29060868732631,60968,3545,68.6670286054131,3545,79.64304796927215,79.76492123910543
128,778,success,,14.176,14.176,59.28453737869859,72502,3545,47.252856214873304,3545,58.69812954443888,58.883530711475025
128,1088,success,,14.18,14.18,47.75920124910772,57283,3546,47.48269659570404,3546,65.37266628812748,65.39760351126525
128,1244,success,,14.068,14.068,40.766019612550735,49595,3518,77.86692442303016,3518,86.38427159403356,86.3434446508808
129,2,success,,14.176,14.176,93.98622432351112,112737,3545,4033.189901869822,3545,4033.674209623574,4549.86459843739
129,3,success,,14.176,14.176,93.09991849772632,112220,3545,3016.044123389499,3545,3016.070994970829,3398.9724889603112
129,4,success,,14.068,14.068,121.8145272154361,145434,3518,8024.869574132252,3518,8025.026395731894,9061.012608014296
129,312,success,,14.176,14.176,100.07556203007698,125583,3545,2923.4398358415574,3545,2923.8050464160237,3301.239555115193
129,620,success,,14.176,14.176,99.8044365439564,119021,3545,3630.823745187053,3545,3630.8885622596936,4097.657139534456
129,622,success,,14.176,14.176,101.66330729238689,118556,3545,7545.333819785687,3545,7545.310023995465,8515.084675094393
129,778,success,,14.176,14.176,104.0791122559458,127517,3545,7710.726937560153,3545,7710.533612816885,8704.036499006052
129,1088,success,,14.18,14.18,98.52370314858854,117528,3546,4227.980327015829,3546,4228.327570011468,4762.860338678318
129,1244,success,,14.068,14.068,64.61727758124471,80583,3518,871.686583165831,3518,871.8712826919084,969.1308759547701
130,2,success,,14.156,14.156,28.816874466836452,38517,3540,72.05977453575102,3540,81.9558671121828,80.69386036439211
130,3,success,,14.156,14.156,25.94085054844618,34851,3540,49.49027180866723,3540,59.18917636979232,57.9973829937709
130,4,success,,14.048,14.048,37.17298583313823,49781,3513,18.738904139248266,3513,33.24693565789641,33.53845037256831
130,312,success,,14.156,14.156,29.88526090979576,40266,3540,26.475062465791986,3540,43.26811224470789,43.05853139023011
130,620,success,,14.156,14.156,44.61630713567138,59377,3540,14.196026559976362,3540,42.91734647019112,43.38983192107566
130,622,success,,14.156,14.156,32.97949944995344,43683,3540,40.65039627629756,3540,55.62402042570547,55.294073990907904
130,778,success,,14.156,14.156,30.478546688333154,40631,3540,68.68602412968731,3540,78.8707253309598,77.92299726654636
130,1088,success,,14.16,14.16,27.220742279663682,35816,3541,50.149465748564275,3541,68.09206857205652,67.15045938650954
130,1244,success,,14.048,14.048,30.236186124384403,40894,3513,93.48199201968865,3513,101.90671247245919,100.51836126944178
131,2,success,,14.156,14.156,33.788386886939406,44116,3540,98.12984642077954,3540,103.65568475696504,102.48971418286597
131,3,success,,14.156,14.156,30.127084666863084,40260,3540,67.60269603042443,3540,73.51439649082722,72.41900964721773
131,4,success,,14.048,14.048,37.885126408189535,50820,3513,27.07061526873125,3513,39.377593406611446,39.59813543632037
131,312,success,,14.156,14.156,34.53006657399237,43932,3540,33.06980411480383,3540,46.98181801353674,46.62047575830911
131,620,success,,14.156,14.156,51.025402549654245,65187,3540,19.88424492869743,3540,44.79525621737615,45.37593471733711
131,622,success,,14.156,14.156,35.41664448566735,46629,3540,56.46195565103104,3540,69.72775056917818,69.34235612134862
131,778,success,,14.156,14.156,36.78108813241124,47267,3540,93.12039774173957,3540,98.61317088334974,97.86495232551673
131,1088,success,,14.16,14.16,30.546252029016614,40186,3541,70.09821640976901,3541,82.83711922921249,81.88138817695732
131,1244,success,,14.048,14.048,35.66296414285898,43602,3513,120.67129404439157,3513,126.36803265689522,125.01367756550214
132,2,success,,14.156,14.156,29.9407026655972,35237,3540,121716.74296085605,3540,121714.87102256651,119772.23179712775
132,3,success,,14.156,14.156,27.051126262173057,33500,3540,48524.01331566096,3540,48524.90853899135,48073.585790154255
132,4,success,,14.048,14.048,30.609502693638206,36379,3513,37320.058168094125,3513,37321.017117994605,36821.54750552834
132,312,success,,14.156,14.156,29.359631188213825,36146,3540,16450.577320751647,3540,16451.893489765047,16216.430914913088
132,620,success,,14.156,14.156,30.67382063344121,36722,3540,43034.43545290813,3540,43036.47821408462,42458.28987993564
132,622,success,,14.156,14.156,29.0383266992867,34480,3540,68225.15660185665,3540,68225.61724132026,67452.98666908631
132,778,success,,14.156,14.156,29.32794521935284,34927,3540,132396.94282282193,3540,132397.58778131663,130337.96394631996
132,1088,success,,14.16,14.16,27.949952743947506,34415,3541,51974.08733078929,3541,51972.48672728814,51280.86249449133
132,1244,success,,14.048,14.048,36.47659117542207,43517,3513,24476.88537953032,3513,24476.573650576778,23876.80093717873
133,2,success,,14.096,14.096,14.732065255753696,17035,3525,38.99447945000407,3525,54.48655360309843,52.55012935197376
133,3,success,,14.096,14.096,18.10588131658733,23800,3525,36.254201233759254,3525,46.834370370368504,45.50635229960403
133,4,success,,13.988,13.988,20.005963683128357,23135,3498,16.179834824633566,3498,32.70414891817208,32.48910165168444
133,312,success,,14.096,14.096,19.27186351362616,24334,3525,38.96899980090242,3525,51.90661069399446,52.68160281630474
133,620,success,,14.096,14.096,17.620791650377214,19437,3525,25.306288436827604,3525,46.71553454616475,46.43126561527294
133,622,success,,14.096,14.096,23.479380309581757,26677,3525,19.70139636640186,3525,43.04201810063764,45.30505939371228
133,778,success,,14.096,14.096,16.72307794727385,20987,3525,38.305036877216395,3525,52.7876739092961,51.92560453779686
133,1088,success,,14.1,14.1,19.28688850440085,21971,3526,32.704329443107014,3526,57.06438481211493,56.46149108881463
133,1244,success,,13.988,13.988,19.959590861573815,26099,3498,52.894876744369476,3498,64.53940487972378,74.75983769433981
134,2,success,,14.096,14.096,13.76279960386455,17072,3525,39.42168281388848,3525,54.715909746451594,53.343878194820014
134,3,success,,14.096,14.096,18.46054596453905,23143,3525,36.33722028490448,3525,47.84765165454781,46.19976843833421
134,4,success,,13.988,13.988,17.829992044717073,22193,3498,16.46806622178132,3498,32.36930895096173,32.35050740365655
134,312,success,,14.096,14.096,20.196478301659226,25652,3525,39.30979616874963,3525,52.704648378239,53.888410262301356
134,620,success,,14.096,14.096,14.951743070036173,18528,3525,25.73622011188,3525,47.26653561091168,46.80631232839466
134,622,success,,14.096,14.096,21.314878657460213,26366,3525,19.93042666910276,3525,43.24163143526449,45.77760294558962
134,778,success,,14.096,14.096,16.788608569651842,21120,3525,38.803780859765986,3525,53.23491557497224,52.659998357575176
134,1088,success,,14.1,14.1,19.119253274053335,23750,3526,32.744159853634926,3526,56.43991851671717,56.004418163623505
134,1244,success,,13.988,13.988,20.644318459555507,26029,3498,53.860923215588585,3498,65.46364037525085,76.0245701403448
135,2,success,,14.096,14.096,14.511882392689586,19555,3525,40.98648633882937,3525,57.688744865777394,56.37880220128279
135,3,success,,14.096,14.096,18.897075647488236,25794,3525,38.2298347968406,3525,48.715584817544816,47.57662115787253
135,4,success,,13.988,13.988,19.645419826731086,26916,3498,17.53870593868647,3498,32.42701286370027,32.557786840749664
135,312,success,,14.096,14.096,21.02952440455556,28918,3525,38.8249717230577,3525,51.855800585197265,53.2120988776205
135,620,success,,14.096,14.096,15.476196167990565,20733,3525,27.415724608072956,3525,48.41444697022565,47.767532029874076
135,622,success,,14.096,14.096,21.283103484660387,28872,3525,19.711082870557785,3525,43.650096560203316,44.932080397561364
135,778,success,,14.096,14.096,15.617109095677733,21284,3525,41.24218176399593,3525,54.18863357547819,52.61219673801538
135,1088,success,,14.1,14.1,20.169665357097983,27542,3526,32.57806846129867,3526,57.25248310087923,57.276352495108895
135,1244,success,,13.988,13.988,22.232700292021036,30497,3498,51.794313213756475,3498,66.3045241078289,71.18885343827075
136,2,success,,14.168000000000001,14.168000000000001,64.48694836348295,68474,3543,39.00434636901878,3543,53.75707076640755,53.83816524777262
136,3,success,,14.168000000000001,14.168000000000001,53.8684314917773,58658,3543,49.81144414150731,3543,58.07777421044105,58.03938205328413
136,4,success,,14.06,14.06,114.28123435936868,90238,3516,18.74879356709924,3516,32.866173749461,33.1715110358681
136,312,success,,14.168000000000001,14.168000000000001,64.35057246126235,70016,3543,20.74177886614352,3543,40.308524683369924,40.31873720949015
136,620,success,,14.168000000000001,14.168000000000001,136.20553725212812,108484,3543,6.221950905856294,3543,41.23190039984227,41.29611654196716
136,622,success,,14.168000000000001,14.168000000000001,81.4547944124788,63998,3543,45.161046406798356,3543,58.42436004694766,58.45499585345293
136,778,success,,14.168000000000001,14.168000000000001,64.19236853905022,69763,3543,43.138678351896885,3543,54.73951807435723,55.0212199469657
136,1088,success,,14.172,14.172,80.75735498033464,62361,3544,32.81370292291572,3544,55.36945598822824,55.383760375511365
136,1244,success,,14.06,14.06,48.00955346412957,52063,3516,80.78988238584824,3516,88.39604622641994,88.2672435259041
